Monitoreo,Nombre_punto,Ubicacion_puntos,Norte,Este,Elevacion,Fecha,Altura_tanque,Nivel_tanque
16,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.415,364.556,99.862,16 DE MAYO 2019,19.5,1
16,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.337,369.748,100.243,16 DE MAYO 2019,19.5,1
16,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.357,369.865,100.021,16 DE MAYO 2019,19.5,1
17,DQ - 1,dique del cubeto de los tanques,353.659,417.956,101.532,29 DE AGOSTO 2020,19.408,1
17,DQ - 2,dique del cubeto de los tanques,353.653,408.702,101.515,29 DE AGOSTO 2020,19.408,1
17,DQ - 3,dique del cubeto de los tanques,353.632,396.632,101.451,29 DE AGOSTO 2020,19.408,1
17,DQ - 4,dique del cubeto de los tanques,355.94,391.006,101.405,29 DE AGOSTO 2020,19.408,1
17,DQ - 5,dique del cubeto de los tanques,373.765,373.151,101.421,29 DE AGOSTO 2020,19.408,1
17,DQ - 6,dique del cubeto de los tanques,385.401,361.578,101.457,29 DE AGOSTO 2020,19.408,1
17,DQ - 7,dique del cubeto de los tanques,398.799,348.211,101.409,29 DE AGOSTO 2020,19.408,1
17,DQ - 8,dique del cubeto de los tanques,409.307,337.802,101.53,29 DE AGOSTO 2020,19.408,1
17,DQ - 9,dique del cubeto de los tanques,453.23,334.861,101.544,29 DE AGOSTO 2020,19.408,1
17,DQ - 10,dique del cubeto de los tanques,461.874,334.851,101.519,29 DE AGOSTO 2020,19.408,1
17,DQ - 11,dique del cubeto de los tanques,468.083,337.502,101.518,29 DE AGOSTO 2020,19.408,1
17,DQ - 12,dique del cubeto de los tanques,477.671,347.097,101.508,29 DE AGOSTO 2020,19.408,1
17,DQ - 13,dique del cubeto de los tanques,488.028,357.35,101.38,29 DE AGOSTO 2020,19.408,1
17,DQ - 14,dique del cubeto de los tanques,494.241,363.513,101.338,29 DE AGOSTO 2020,19.408,1
17,DQ - 15,dique del cubeto de los tanques,501.136,370.61,101.488,29 DE AGOSTO 2020,19.408,1
17,DQ - 16,dique del cubeto de los tanques,507.601,376.917,101.533,29 DE AGOSTO 2020,19.408,1
17,PC - 1,borde cuneta perimetral,327.846,418.453,99.071,29 DE AGOSTO 2020,19.408,1
17,PC - 2,borde cuneta perimetral,329.948,392.013,98.121,29 DE AGOSTO 2020,19.408,1
17,PC - 3,borde cuneta perimetral,335.564,384.304,98.06599999999999,29 DE AGOSTO 2020,19.408,1
17,PC - 4,borde cuneta perimetral,360.324,359.634,98.13,29 DE AGOSTO 2020,19.408,1
17,PC - 5,borde cuneta perimetral,371.376,348.586,98.15899999999999,29 DE AGOSTO 2020,19.408,1
17,PC - 6,borde cuneta perimetral,395.698,324.312,98.265,29 DE AGOSTO 2020,19.408,1
17,PC - 7,borde cuneta perimetral,481.863,325.033,98.291,29 DE AGOSTO 2020,19.408,1
17,PC - 8,borde cuneta perimetral,490.449,333.605,98.21000000000001,29 DE AGOSTO 2020,19.408,1
17,PC - 9,borde cuneta perimetral,501.787,344.911,98.108,29 DE AGOSTO 2020,19.408,1
17,PC - 10,borde cuneta perimetral,509.483,352.607,98.093,29 DE AGOSTO 2020,19.408,1
17,PC - 11,borde cuneta perimetral,518.845,361.926,98.205,29 DE AGOSTO 2020,19.408,1
17,PC - 12,borde cuneta perimetral,530.035,373.172,98.271,29 DE AGOSTO 2020,19.408,1
17,SP - 1,soportes de concreto para tuberias,495.241,351.343,98.55,29 DE AGOSTO 2020,19.408,1
17,SP - 3,soportes de concreto para tuberias,500.858,356.966,98.483,29 DE AGOSTO 2020,19.408,1
17,SP - 5,soportes de concreto para tuberias,506.47,362.585,98.57,29 DE AGOSTO 2020,19.408,1
17,SP - 7,soportes de concreto para tuberias,397.567,353.203,100.517,29 DE AGOSTO 2020,19.408,1
17,SP - 8,soportes de concreto para tuberias,401.776,357.402,100.543,29 DE AGOSTO 2020,19.408,1
17,SP - 9,soportes de concreto para tuberias,379.434,378.338,100.253,29 DE AGOSTO 2020,19.408,1
17,SP - 10,soportes de concreto para tuberias,375.752,374.629,100.198,29 DE AGOSTO 2020,19.408,1
17,INC - 1,Inclinómetro / Asentamiento,500.0,353.955,98.319,29 DE AGOSTO 2020,19.408,1
17,INC - 1,Inclinómetro / Asentamiento,499.982,353.798,98.294,29 DE AGOSTO 2020,19.408,1
17,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.44,435.042,100.094,29 DE AGOSTO 2020,19.408,1
17,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.349,435.091,100.101,29 DE AGOSTO 2020,19.408,1
17,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.578,369.722,100.145,29 DE AGOSTO 2020,19.408,1
17,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.53,369.902,100.071,29 DE AGOSTO 2020,19.408,1
17,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.459,364.419,99.939,29 DE AGOSTO 2020,19.408,1
17,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.419,364.551,99.859,29 DE AGOSTO 2020,19.408,1
17,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.335,369.746,100.241,29 DE AGOSTO 2020,19.408,1
17,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.354,369.864,100.018,29 DE AGOSTO 2020,19.408,1
19,DQ - 1,dique del cubeto de los tanques,353.656,417.957,101.534,12 de Abril 2022,19.404,1
19,DQ - 2,dique del cubeto de los tanques,353.65,408.703,101.517,12 de Abril 2022,19.404,1
19,DQ - 3,dique del cubeto de los tanques,353.632,396.632,101.452,12 de Abril 2022,19.404,1
19,DQ - 4,dique del cubeto de los tanques,355.941,391.005,101.404,12 de Abril 2022,19.404,1
19,DQ - 5,dique del cubeto de los tanques,373.767,373.153,101.421,12 de Abril 2022,19.404,1
19,DQ - 6,dique del cubeto de los tanques,385.403,361.582,101.455,12 de Abril 2022,19.404,1
19,DQ - 7,dique del cubeto de los tanques,398.8,348.214,101.489,12 de Abril 2022,19.404,1
19,DQ - 8,dique del cubeto de los tanques,409.308,337.807,101.533,12 de Abril 2022,19.404,1
19,DQ - 9,dique del cubeto de los tanques,453.233,334.863,101.549,12 de Abril 2022,19.404,1
19,DQ - 10,dique del cubeto de los tanques,461.875,334.851,101.523,12 de Abril 2022,19.404,1
19,DQ - 11,dique del cubeto de los tanques,468.084,337.5,101.521,12 de Abril 2022,19.404,1
19,DQ - 12,dique del cubeto de los tanques,477.674,347.094,101.508,12 de Abril 2022,19.404,1
19,DQ - 13,dique del cubeto de los tanques,488.033,357.345,101.374,12 de Abril 2022,19.404,1
19,DQ - 14,dique del cubeto de los tanques,494.252,363.503,101.329,12 de Abril 2022,19.404,1
19,DQ - 15,dique del cubeto de los tanques,501.138,370.607,101.487,12 de Abril 2022,19.404,1
19,DQ - 16,dique del cubeto de los tanques,507.602,376.917,101.533,12 de Abril 2022,19.404,1
19,PC - 1,borde cuneta perimetral,327.843,418.455,99.072,12 de Abril 2022,19.404,1
19,PC - 2,borde cuneta perimetral,329.948,392.015,98.123,12 de Abril 2022,19.404,1
19,PC - 3,borde cuneta perimetral,335.565,384.305,98.068,12 de Abril 2022,19.404,1
19,PC - 4,borde cuneta perimetral,360.324,359.635,98.129,12 de Abril 2022,19.404,1
19,PC - 5,borde cuneta perimetral,371.375,348.587,98.16,12 de Abril 2022,19.404,1
19,PC - 6,borde cuneta perimetral,395.702,324.315,98.271,12 de Abril 2022,19.404,1
19,PC - 7,borde cuneta perimetral,481.869,325.037,98.292,12 de Abril 2022,19.404,1
19,PC - 8,borde cuneta perimetral,490.461,333.602,98.195,12 de Abril 2022,19.404,1
19,PC - 9,borde cuneta perimetral,501.803,344.894,98.078,12 de Abril 2022,19.404,1
19,PC - 10,borde cuneta perimetral,509.497,352.59,98.055,12 de Abril 2022,19.404,1
19,PC - 11,borde cuneta perimetral,518.857,361.912,98.184,12 de Abril 2022,19.404,1
19,PC - 12,borde cuneta perimetral,530.033,373.171,98.273,12 de Abril 2022,19.404,1
19,SP - 1,soportes de concreto para tuberias,495.255,351.333,98.528,12 de Abril 2022,19.404,1
19,SP - 3,soportes de concreto para tuberias,500.873,356.955,98.458,12 de Abril 2022,19.404,1
19,SP - 5,soportes de concreto para tuberias,506.483,362.578,98.552,12 de Abril 2022,19.404,1
19,SP - 7,soportes de concreto para tuberias,397.569,353.206,100.518,12 de Abril 2022,19.404,1
19,SP - 8,soportes de concreto para tuberias,401.778,357.405,100.545,12 de Abril 2022,19.404,1
19,SP - 9,soportes de concreto para tuberias,379.435,378.34,100.25,12 de Abril 2022,19.404,1
19,SP - 10,soportes de concreto para tuberias,375.752,374.63,100.197,12 de Abril 2022,19.404,1
19,INC - 1,Inclinómetro / Asentamiento,500.017,353.943,98.298,12 de Abril 2022,19.404,1
19,INC - 1,Inclinómetro / Asentamiento,500.001,353.786,98.269,12 de Abril 2022,19.404,1
19,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.441,435.042,100.092,12 de Abril 2022,19.404,1
19,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.351,435.092,100.105,12 de Abril 2022,19.404,1
19,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.579,369.723,100.145,12 de Abril 2022,19.404,1
19,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.531,369.904,100.072,12 de Abril 2022,19.404,1
19,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.462,364.418,99.937,12 de Abril 2022,19.404,1
19,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.422,364.549,99.857,12 de Abril 2022,19.404,1
19,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.337,369.748,100.239,12 de Abril 2022,19.404,1
19,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.357,369.867,100.017,12 de Abril 2022,19.404,1
20,DQ - 1,dique del cubeto de los tanques,353.657,417.955,101.537,29 de Agosto 2022,19.4,1
20,DQ - 2,dique del cubeto de los tanques,353.65,408.701,101.527,29 de Agosto 2022,19.4,1
20,DQ - 3,dique del cubeto de los tanques,353.632,396.63,101.452,29 de Agosto 2022,19.4,1
20,DQ - 4,dique del cubeto de los tanques,355.941,391.004,101.404,29 de Agosto 2022,19.4,1
20,DQ - 5,dique del cubeto de los tanques,373.767,373.152,101.419,29 de Agosto 2022,19.4,1
20,DQ - 6,dique del cubeto de los tanques,385.403,361.58,101.456,29 de Agosto 2022,19.4,1
20,DQ - 7,dique del cubeto de los tanques,398.799,348.211,101.491,29 de Agosto 2022,19.4,1
20,DQ - 8,dique del cubeto de los tanques,409.307,337.803,101.534,29 de Agosto 2022,19.4,1
20,DQ - 9,dique del cubeto de los tanques,453.234,334.863,101.55,29 de Agosto 2022,19.4,1
20,DQ - 10,dique del cubeto de los tanques,461.877,334.851,101.523,29 de Agosto 2022,19.4,1
20,DQ - 11,dique del cubeto de los tanques,468.086,337.5,101.521,29 de Agosto 2022,19.4,1
20,DQ - 12,dique del cubeto de los tanques,477.676,347.094,101.508,29 de Agosto 2022,19.4,1
20,DQ - 13,dique del cubeto de los tanques,488.037,357.343,101.373,29 de Agosto 2022,19.4,1
20,DQ - 14,dique del cubeto de los tanques,494.256,363.5,101.328,29 de Agosto 2022,19.4,1
20,DQ - 15,dique del cubeto de los tanques,501.141,370.604,101.486,29 de Agosto 2022,19.4,1
20,DQ - 16,dique del cubeto de los tanques,507.606,376.914,101.533,29 de Agosto 2022,19.4,1
20,PC - 1,borde cuneta perimetral,327.845,418.452,99.074,29 de Agosto 2022,19.4,1
20,PC - 2,borde cuneta perimetral,329.947,392.01,98.121,29 de Agosto 2022,19.4,1
20,PC - 3,borde cuneta perimetral,335.564,384.304,98.065,29 de Agosto 2022,19.4,1
20,PC - 4,borde cuneta perimetral,360.324,359.632,98.132,29 de Agosto 2022,19.4,1
20,PC - 5,borde cuneta perimetral,371.374,348.585,98.162,29 de Agosto 2022,19.4,1
20,PC - 6,borde cuneta perimetral,395.702,324.313,98.272,29 de Agosto 2022,19.4,1
20,PC - 7,borde cuneta perimetral,481.871,325.035,98.293,29 de Agosto 2022,19.4,1
20,PC - 8,borde cuneta perimetral,490.465,333.6,98.193,29 de Agosto 2022,19.4,1
20,PC - 9,borde cuneta perimetral,501.805,344.889,98.075,29 de Agosto 2022,19.4,1
20,PC - 10,borde cuneta perimetral,509.502,352.586,98.049,29 de Agosto 2022,19.4,1
20,PC - 11,borde cuneta perimetral,518.86,361.907,98.179,29 de Agosto 2022,19.4,1
20,PC - 12,borde cuneta perimetral,530.037,373.168,98.268,29 de Agosto 2022,19.4,1
20,SP - 1,soportes de concreto para tuberias,495.257,351.33,98.526,29 de Agosto 2022,19.4,1
20,SP - 3,soportes de concreto para tuberias,500.876,356.952,98.458,29 de Agosto 2022,19.4,1
20,SP - 5,soportes de concreto para tuberias,506.485,362.574,98.549,29 de Agosto 2022,19.4,1
20,SP - 7,soportes de concreto para tuberias,397.57,353.204,100.515,29 de Agosto 2022,19.4,1
20,SP - 8,soportes de concreto para tuberias,401.779,357.402,100.541,29 de Agosto 2022,19.4,1
20,SP - 9,soportes de concreto para tuberias,379.435,378.336,100.25,29 de Agosto 2022,19.4,1
20,SP - 10,soportes de concreto para tuberias,375.752,374.627,100.194,29 de Agosto 2022,19.4,1
20,INC - 1,Inclinómetro / Asentamiento,500.018,353.941,98.296,29 de Agosto 2022,19.4,1
20,INC - 1,Inclinómetro / Asentamiento,500.003,353.782,98.268,29 de Agosto 2022,19.4,1
20,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.447,435.042,100.09,29 de Agosto 2022,19.4,1
20,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.355,435.09,100.103,29 de Agosto 2022,19.4,1
20,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.581,369.721,100.145,29 de Agosto 2022,19.4,1
20,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.532,369.904,100.072,29 de Agosto 2022,19.4,1
20,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.466,364.416,99.938,29 de Agosto 2022,19.4,1
20,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.426,364.547,99.854,29 de Agosto 2022,19.4,1
20,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.337,369.746,100.239,29 de Agosto 2022,19.4,1
20,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.358,369.865,100.014,29 de Agosto 2022,19.4,1
21,DQ - 1,dique del cubeto de los tanques,353.654,417.956,101.535,22 de Agosto 2023,19.6,1
21,DQ - 2,dique del cubeto de los tanques,353.648,408.702,101.516,22 de Agosto 2023,19.6,1
21,DQ - 3,dique del cubeto de los tanques,353.631,396.631,101.449,22 de Agosto 2023,19.6,1
21,DQ - 4,dique del cubeto de los tanques,355.94,391.005,101.402,22 de Agosto 2023,19.6,1
21,DQ - 5,dique del cubeto de los tanques,373.767,373.154,101.42,22 de Agosto 2023,19.6,1
21,DQ - 6,dique del cubeto de los tanques,385.403,361.582,101.455,22 de Agosto 2023,19.6,1
21,DQ - 7,dique del cubeto de los tanques,398.801,348.216,101.489,22 de Agosto 2023,19.6,1
21,DQ - 8,dique del cubeto de los tanques,409.306,337.805,101.533,22 de Agosto 2023,19.6,1
21,DQ - 9,dique del cubeto de los tanques,453.232,334.862,101.548,22 de Agosto 2023,19.6,1
21,DQ - 10,dique del cubeto de los tanques,461.876,334.849,101.521,22 de Agosto 2023,19.6,1
21,DQ - 11,dique del cubeto de los tanques,468.085,337.498,101.52,22 de Agosto 2023,19.6,1
21,DQ - 12,dique del cubeto de los tanques,477.677,347.09,101.506,22 de Agosto 2023,19.6,1
21,DQ - 13,dique del cubeto de los tanques,488.04,357.339,101.368,22 de Agosto 2023,19.6,1
21,DQ - 14,dique del cubeto de los tanques,494.259,363.495,101.322,22 de Agosto 2023,19.6,1
21,DQ - 15,dique del cubeto de los tanques,501.141,370.603,101.484,22 de Agosto 2023,19.6,1
21,DQ - 16,dique del cubeto de los tanques,507.604,376.914,101.533,22 de Agosto 2023,19.6,1
21,PC - 1,borde cuneta perimetral,327.842,418.455,99.071,22 de Agosto 2023,19.6,1
21,PC - 2,borde cuneta perimetral,329.946,392.014,98.12,22 de Agosto 2023,19.6,1
21,PC - 3,borde cuneta perimetral,335.564,384.305,98.065,22 de Agosto 2023,19.6,1
21,PC - 4,borde cuneta perimetral,360.321,359.631,98.127,22 de Agosto 2023,19.6,1
21,PC - 5,borde cuneta perimetral,371.374,348.586,98.157,22 de Agosto 2023,19.6,1
21,PC - 6,borde cuneta perimetral,395.699,324.314,98.27,22 de Agosto 2023,19.6,1
21,PC - 7,borde cuneta perimetral,481.872,325.031,98.29,22 de Agosto 2023,19.6,1
21,PC - 8,borde cuneta perimetral,490.467,333.597,98.185,22 de Agosto 2023,19.6,1
21,PC - 9,borde cuneta perimetral,501.808,344.884,98.065,22 de Agosto 2023,19.6,1
21,PC - 10,borde cuneta perimetral,509.505,352.582,98.04,22 de Agosto 2023,19.6,1
21,PC - 11,borde cuneta perimetral,518.863,361.903,98.171,22 de Agosto 2023,19.6,1
21,PC - 12,borde cuneta perimetral,530.037,373.166,98.269,22 de Agosto 2023,19.6,1
21,SP - 1,soportes de concreto para tuberias,495.261,351.327,98.519,22 de Agosto 2023,19.6,1
21,SP - 3,soportes de concreto para tuberias,500.879,356.949,98.45,22 de Agosto 2023,19.6,1
21,SP - 5,soportes de concreto para tuberias,506.489,362.574,98.544,22 de Agosto 2023,19.6,1
21,SP - 7,soportes de concreto para tuberias,397.57,353.206,100.515,22 de Agosto 2023,19.6,1
21,SP - 8,soportes de concreto para tuberias,401.779,357.403,100.541,22 de Agosto 2023,19.6,1
21,SP - 9,soportes de concreto para tuberias,379.437,378.339,100.25,22 de Agosto 2023,19.6,1
21,SP - 10,soportes de concreto para tuberias,375.754,374.63,100.194,22 de Agosto 2023,19.6,1
21,INC - 1,Inclinómetro / Asentamiento,500.024,353.936,98.29,22 de Agosto 2023,19.6,1
21,INC - 1,Inclinómetro / Asentamiento,500.006,353.778,98.259,22 de Agosto 2023,19.6,1
21,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.444,435.038,100.092,22 de Agosto 2023,19.6,1
21,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.352,435.09,100.103,22 de Agosto 2023,19.6,1
21,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.587,369.711,100.15,22 de Agosto 2023,19.6,1
21,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.539,369.892,100.077,22 de Agosto 2023,19.6,1
21,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.468,364.407,99.939,22 de Agosto 2023,19.6,1
21,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.429,364.539,99.855,22 de Agosto 2023,19.6,1
21,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.337,369.749,100.24,22 de Agosto 2023,19.6,1
21,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.357,369.867,100.016,22 de Agosto 2023,19.6,1
22,DQ - 1,dique del cubeto de los tanques,353.654,417.956,101.535,12 DE FEBRERO 2024,7.035,1
22,DQ - 2,dique del cubeto de los tanques,353.647,408.702,101.516,12 DE FEBRERO 2024,7.035,1
22,DQ - 3,dique del cubeto de los tanques,353.63,396.63,101.451,12 DE FEBRERO 2024,7.035,1
22,DQ - 4,dique del cubeto de los tanques,355.939,391.004,101.402,12 DE FEBRERO 2024,7.035,1
22,DQ - 5,dique del cubeto de los tanques,373.766,373.153,101.421,12 DE FEBRERO 2024,7.035,1
22,DQ - 6,dique del cubeto de los tanques,385.402,361.581,101.458,12 DE FEBRERO 2024,7.035,1
22,DQ - 7,dique del cubeto de los tanques,398.799,348.213,101.491,12 DE FEBRERO 2024,7.035,1
22,DQ - 8,dique del cubeto de los tanques,409.305,337.804,101.534,12 DE FEBRERO 2024,7.035,1
22,DQ - 9,dique del cubeto de los tanques,453.233,334.861,101.549,12 DE FEBRERO 2024,7.035,1
22,DQ - 10,dique del cubeto de los tanques,461.876,334.848,101.523,12 DE FEBRERO 2024,7.035,1
22,DQ - 11,dique del cubeto de los tanques,468.085,337.497,101.521,12 DE FEBRERO 2024,7.035,1
22,DQ - 12,dique del cubeto de los tanques,477.678,347.089,101.507,12 DE FEBRERO 2024,7.035,1
22,DQ - 13,dique del cubeto de los tanques,488.041,357.337,101.37,12 DE FEBRERO 2024,7.035,1
22,DQ - 14,dique del cubeto de los tanques,494.26,363.494,101.323,12 DE FEBRERO 2024,7.035,1
22,DQ - 15,dique del cubeto de los tanques,501.142,370.601,101.486,12 DE FEBRERO 2024,7.035,1
22,DQ - 16,dique del cubeto de los tanques,507.604,376.913,101.534,12 DE FEBRERO 2024,7.035,1
22,PC - 1,borde cuneta perimetral,327.845,418.453,99.071,12 DE FEBRERO 2024,7.035,1
22,PC - 2,borde cuneta perimetral,329.947,392.012,98.122,12 DE FEBRERO 2024,7.035,1
22,PC - 3,borde cuneta perimetral,335.565,384.303,98.066,12 DE FEBRERO 2024,7.035,1
22,PC - 4,borde cuneta perimetral,360.32,359.63,98.127,12 DE FEBRERO 2024,7.035,1
22,PC - 5,borde cuneta perimetral,371.371,348.585,98.158,12 DE FEBRERO 2024,7.035,1
22,PC - 6,borde cuneta perimetral,395.698,324.314,98.271,12 DE FEBRERO 2024,7.035,1
22,PC - 7,borde cuneta perimetral,481.873,325.034,98.291,12 DE FEBRERO 2024,7.035,1
22,PC - 8,borde cuneta perimetral,490.468,333.598,98.186,12 DE FEBRERO 2024,7.035,1
22,PC - 9,borde cuneta perimetral,501.808,344.883,98.064,12 DE FEBRERO 2024,7.035,1
22,PC - 10,borde cuneta perimetral,509.504,352.578,98.039,12 DE FEBRERO 2024,7.035,1
22,PC - 11,borde cuneta perimetral,518.862,361.902,98.174,12 DE FEBRERO 2024,7.035,1
22,PC - 12,borde cuneta perimetral,530.036,373.163,98.273,12 DE FEBRERO 2024,7.035,1
22,SP - 1,soportes de concreto para tuberias,495.261,351.326,98.519,12 DE FEBRERO 2024,7.035,1
22,SP - 3,soportes de concreto para tuberias,500.879,356.949,98.451,12 DE FEBRERO 2024,7.035,1
22,SP - 5,soportes de concreto para tuberias,506.488,362.572,98.545,12 DE FEBRERO 2024,7.035,1
22,SP - 7,soportes de concreto para tuberias,397.568,353.203,100.517,12 DE FEBRERO 2024,7.035,1
22,SP - 8,soportes de concreto para tuberias,401.778,357.402,100.545,12 DE FEBRERO 2024,7.035,1
22,SP - 9,soportes de concreto para tuberias,379.435,378.339,100.253,12 DE FEBRERO 2024,7.035,1
22,SP - 10,soportes de concreto para tuberias,375.752,374.629,100.197,12 DE FEBRERO 2024,7.035,1
22,INC - 1,Inclinómetro / Asentamiento,500.022,353.937,98.292,12 DE FEBRERO 2024,7.035,1
22,INC - 1,Inclinómetro / Asentamiento,500.007,353.78,98.26,12 DE FEBRERO 2024,7.035,1
22,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.441,435.043,100.098,12 DE FEBRERO 2024,7.035,1
22,INC - 3 & AST - 3,Inclinómetro / Asentamiento,400.349,435.091,100.111,12 DE FEBRERO 2024,7.035,1
22,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.592,369.708,100.155,12 DE FEBRERO 2024,7.035,1
22,INC - 4 & AST - 1,Inclinómetro / Asentamiento,479.544,369.889,100.083,12 DE FEBRERO 2024,7.035,1
22,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.476,364.405,99.943,12 DE FEBRERO 2024,7.035,1
22,INC - 5 & AST - 2,Inclinómetro / Asentamiento,484.434,364.535,99.859,12 DE FEBRERO 2024,7.035,1
22,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.337,369.748,100.243,12 DE FEBRERO 2024,7.035,1
22,INC - 6 & AST - 4,Inclinómetro / Asentamiento,387.356,369.865,100.022,12 DE FEBRERO 2024,7.035,1
23,DQ - 1,dique del cubeto de los tanques,353.649,417.956,101.535,15 DE ENERO 2025,19.4,1
23,DQ - 2,dique del cubeto de los tanques,353.644,408.703,101.515,15 DE ENERO 2025,19.4,1
23,DQ - 3,dique del cubeto de los tanques,353.63,396.63,101.448,15 DE ENERO 2025,19.4,1
23,DQ - 4,dique del cubeto de los tanques,355.939,391.003,101.4,15 DE ENERO 2025,19.4,1
23,DQ - 5,dique del cubeto de los tanques,373.768,373.152,101.42,15 DE ENERO 2025,19.4,1
23,DQ - 6,dique del cubeto de los tanques,385.403,361.581,101.455,15 DE ENERO 2025,19.4,1
23,DQ - 7,dique del cubeto de los tanques,398.797,348.21,101.486,15 DE ENERO 2025,19.4,1
23,DQ - 8,dique del cubeto de los tanques,409.309,337.807,101.533,15 DE ENERO 2025,19.4,1
23,DQ - 9,dique del cubeto de los tanques,453.238,334.865,101.546,15 DE ENERO 2025,19.4,1
23,DQ - 10,dique del cubeto de los tanques,461.879,334.853,101.519,15 DE ENERO 2025,19.4,1
23,DQ - 11,dique del cubeto de los tanques,468.089,337.501,101.518,15 DE ENERO 2025,19.4,1
23,DQ - 12,dique del cubeto de los tanques,477.684,347.092,101.503,15 DE ENERO 2025,19.4,1
23,DQ - 13,dique del cubeto de los tanques,488.048,357.338,101.361,15 DE ENERO 2025,19.4,1
23,DQ - 14,dique del cubeto de los tanques,494.268,363.493,101.314,15 DE ENERO 2025,19.4,1
23,DQ - 15,dique del cubeto de los tanques,501.144,370.603,101.482,15 DE ENERO 2025,19.4,1
23,DQ - 16,dique del cubeto de los tanques,507.607,376.918,101.532,15 DE ENERO 2025,19.4,1
23,PC - 1,borde cuneta perimetral,327.85,418.454,99.065,15 DE ENERO 2025,19.4,1
23,PC - 2,borde cuneta perimetral,329.949,392.014,98.114,15 DE ENERO 2025,19.4,1
23,PC - 3,borde cuneta perimetral,335.565,384.304,98.053,15 DE ENERO 2025,19.4,1
23,PC - 4,borde cuneta perimetral,360.323,359.629,98.116,15 DE ENERO 2025,19.4,1
23,PC - 5,borde cuneta perimetral,371.374,348.585,98.149,15 DE ENERO 2025,19.4,1
23,PC - 6,borde cuneta perimetral,395.699,324.314,98.259,15 DE ENERO 2025,19.4,1
23,PC - 7,borde cuneta perimetral,481.882,325.037,98.281,15 DE ENERO 2025,19.4,1
23,PC - 8,borde cuneta perimetral,490.484,333.594,98.162,15 DE ENERO 2025,19.4,1
23,PC - 9,borde cuneta perimetral,501.821,344.878,98.043,15 DE ENERO 2025,19.4,1
23,PC - 10,borde cuneta perimetral,509.519,352.572,98.015,15 DE ENERO 2025,19.4,1
23,PC - 11,borde cuneta perimetral,518.878,361.892,98.148,15 DE ENERO 2025,19.4,1
23,PC - 12,borde cuneta perimetral,530.045,373.161,98.256,15 DE ENERO 2025,19.4,1
23,SP - 1,soportes de concreto para tuberias,495.271,351.328,98.508,15 DE ENERO 2025,19.4,1
23,SP - 3,soportes de concreto para tuberias,500.89,356.949,98.439,15 DE ENERO 2025,19.4,1
23,SP - 5,soportes de concreto para tuberias,506.497,362.576,98.535,15 DE ENERO 2025,19.4,1
23,SP - 7,soportes de concreto para tuberias,397.572,353.205,100.515,15 DE ENERO 2025,19.4,1
23,SP - 8,soportes de concreto para tuberias,401.783,357.404,100.542,15 DE ENERO 2025,19.4,1
23,SP - 9,soportes de concreto para tuberias,379.439,378.338,100.251,15 DE ENERO 2025,19.4,1
23,SP - 10,soportes de concreto para tuberias,375.754,374.628,100.195,15 DE ENERO 2025,19.4,1
23,INC - 1,Inclinómetro / Asentamiento,500.035,353.938,98.281,15 DE ENERO 2025,19.4,1
23,INC - 1,Inclinómetro / Asentamiento,500.019,353.78,98.246,15 DE ENERO 2025,19.4,1
