Monitoreo,Nombre_punto,Norte,Este,Elevacion,Fecha,Altura_tanque,Nivel_tanque
25,PUNTO - 9,406.376,367.719,100.294,31 Julio 2021,18.155,1
25,PUNTO - 10,411.156,363.658,100.303,31 Julio 2021,18.155,1
25,PUNTO - 11,419.738,358.651,100.327,31 Julio 2021,18.155,1
25,PUNTO - 12,429.188,355.585,100.325,31 Julio 2021,18.155,1
25,PUNTO - 13,439.117,354.602,100.315,31 Julio 2021,18.155,1
25,PUNTO - 14,448.981,355.753,100.302,31 Julio 2021,18.155,1
25,PUNTO - 15,458.359,358.968,100.295,31 Julio 2021,18.155,1
25,PUNTO - 16,466.872,364.113,100.286,31 Julio 2021,18.155,1
25,PUNTO - 17,474.081,370.965,100.283,31 Julio 2021,18.155,1
25,PUNTO - 18,479.668,379.192,100.278,31 Julio 2021,18.155,1
25,PUNTO - 19,483.349,388.431,100.282,31 Julio 2021,18.155,1
25,PUNTO - 20,485.002,398.204,100.291,31 Julio 2021,18.155,1
25,PUNTO - 21,484.506,408.268,100.303,31 Julio 2021,18.155,1
25,PUNTO - 22,482.096,417.914,100.295,31 Julio 2021,18.155,1
25,PUNTO - 23,477.408,426.592,100.283,31 Julio 2021,18.155,1
25,PUNTO - 24,471.085,434.244,100.283,31 Julio 2021,18.155,1
25,PUNTO - 25,463.245,440.388,100.283,31 Julio 2021,18.155,1
25,PUNTO - 26,454.271,444.716,100.278,31 Julio 2021,18.155,1
25,PUNTO - 27,444.897,446.976,100.276,31 Julio 2021,18.155,1
25,PUNTO - 28,434.976,447.211,100.278,31 Julio 2021,18.155,1
25,PUNTO - 29,425.228,445.373,100.287,31 Julio 2021,18.155,1
25,PUNTO - 30,416.083,441.499,100.302,31 Julio 2021,18.155,1
26,PUNTO - 1 = 127º,410.575,437.93,100.311,12 de Abril 2022,19.404,1
26,PUNTO - 2,403.365,431.075,100.324,12 de Abril 2022,19.404,1
26,PUNTO - 3,397.765,422.843,100.333,12 de Abril 2022,19.404,1
26,PUNTO - 4,394.062,413.624,100.336,12 de Abril 2022,19.404,1
26,PUNTO - 5,392.386,403.844,100.331,12 de Abril 2022,19.404,1
26,PUNTO - 6,392.838,393.921,100.307,12 de Abril 2022,19.404,1
26,PUNTO - 7,395.405,384.327,100.288,12 de Abril 2022,19.404,1
26,PUNTO - 8,399.965,375.497,100.281,12 de Abril 2022,19.404,1
26,PUNTO - 9,406.377,367.72,100.292,12 de Abril 2022,19.404,1
26,PUNTO - 10,411.157,363.66,100.301,12 de Abril 2022,19.404,1
26,PUNTO - 11,419.74,358.654,100.325,12 de Abril 2022,19.404,1
26,PUNTO - 12,429.188,355.581,100.323,12 de Abril 2022,19.404,1
26,PUNTO - 13,439.116,354.6,100.314,12 de Abril 2022,19.404,1
26,PUNTO - 14,448.979,355.75,100.3,12 de Abril 2022,19.404,1
26,PUNTO - 15,458.357,358.965,100.293,12 de Abril 2022,19.404,1
26,PUNTO - 16,466.869,364.112,100.283,12 de Abril 2022,19.404,1
26,PUNTO - 17,474.079,370.964,100.279,12 de Abril 2022,19.404,1
26,PUNTO - 18,479.667,379.188,100.275,12 de Abril 2022,19.404,1
26,PUNTO - 19,483.347,388.429,100.279,12 de Abril 2022,19.404,1
26,PUNTO - 20,485.001,398.201,100.288,12 de Abril 2022,19.404,1
26,PUNTO - 21,484.505,408.266,100.299,12 de Abril 2022,19.404,1
26,PUNTO - 22,482.095,417.912,100.291,12 de Abril 2022,19.404,1
26,PUNTO - 23,477.407,426.591,100.279,12 de Abril 2022,19.404,1
26,PUNTO - 24,471.088,434.24,100.28,12 de Abril 2022,19.404,1
26,PUNTO - 25,463.248,440.384,100.28,12 de Abril 2022,19.404,1
26,PUNTO - 26,454.275,444.712,100.275,12 de Abril 2022,19.404,1
26,PUNTO - 27,444.9,446.971,100.273,12 de Abril 2022,19.404,1
26,PUNTO - 28,434.976,447.213,100.275,12 de Abril 2022,19.404,1
26,PUNTO - 29,425.228,445.375,100.283,12 de Abril 2022,19.404,1
26,PUNTO - 30,416.083,441.501,100.298,12 de Abril 2022,19.404,1
27,PUNTO - 1 = 127º,410.578,437.927,100.31,30 de Agosto 2022,19.4,1
27,PUNTO - 2,403.368,431.074,100.325,30 de Agosto 2022,19.4,1
27,PUNTO - 3,397.767,422.841,100.332,30 de Agosto 2022,19.4,1
27,PUNTO - 4,394.065,413.622,100.337,30 de Agosto 2022,19.4,1
27,PUNTO - 5,392.387,403.842,100.331,30 de Agosto 2022,19.4,1
27,PUNTO - 6,392.837,393.919,100.308,30 de Agosto 2022,19.4,1
27,PUNTO - 7,395.405,384.325,100.288,30 de Agosto 2022,19.4,1
27,PUNTO - 8,399.965,375.494,100.279,30 de Agosto 2022,19.4,1
27,PUNTO - 9,406.376,367.719,100.293,30 de Agosto 2022,19.4,1
27,PUNTO - 10,411.157,363.658,100.301,30 de Agosto 2022,19.4,1
27,PUNTO - 11,419.739,358.651,100.326,30 de Agosto 2022,19.4,1
27,PUNTO - 12,429.19,355.582,100.324,30 de Agosto 2022,19.4,1
27,PUNTO - 13,439.118,354.602,100.315,30 de Agosto 2022,19.4,1
27,PUNTO - 14,448.982,355.75,100.301,30 de Agosto 2022,19.4,1
27,PUNTO - 15,458.361,358.965,100.294,30 de Agosto 2022,19.4,1
27,PUNTO - 16,466.873,364.108,100.284,30 de Agosto 2022,19.4,1
27,PUNTO - 17,474.082,370.963,100.279,30 de Agosto 2022,19.4,1
27,PUNTO - 18,479.669,379.187,100.276,30 de Agosto 2022,19.4,1
27,PUNTO - 19,483.35,388.427,100.28,30 de Agosto 2022,19.4,1
27,PUNTO - 20,485.003,398.201,100.289,30 de Agosto 2022,19.4,1
27,PUNTO - 21,484.507,408.266,100.301,30 de Agosto 2022,19.4,1
27,PUNTO - 22,482.096,417.91,100.292,30 de Agosto 2022,19.4,1
27,PUNTO - 23,477.406,426.588,100.28,30 de Agosto 2022,19.4,1
27,PUNTO - 24,471.081,434.222,100.287,30 de Agosto 2022,19.4,1
27,PUNTO - 25,463.234,440.368,100.28,30 de Agosto 2022,19.4,1
27,PUNTO - 26,454.256,444.7,100.28,30 de Agosto 2022,19.4,1
27,PUNTO - 27,444.88,446.963,100.275,30 de Agosto 2022,19.4,1
27,PUNTO - 28,434.978,447.211,100.273,30 de Agosto 2022,19.4,1
27,PUNTO - 29,425.231,445.373,100.284,30 de Agosto 2022,19.4,1
27,PUNTO - 30,416.086,441.499,100.298,30 de Agosto 2022,19.4,1
28,PUNTO - 1 = 127º,410.577,437.922,100.31,20 de Marzo 2023,19.593,1
28,PUNTO - 2,403.366,431.069,100.324,20 de Marzo 2023,19.593,1
28,PUNTO - 3,397.765,422.837,100.333,20 de Marzo 2023,19.593,1
28,PUNTO - 4,394.063,413.618,100.336,20 de Marzo 2023,19.593,1
28,PUNTO - 5,392.386,403.838,100.332,20 de Marzo 2023,19.593,1
28,PUNTO - 6,392.837,393.916,100.306,20 de Marzo 2023,19.593,1
28,PUNTO - 7,395.403,384.321,100.286,20 de Marzo 2023,19.593,1
28,PUNTO - 8,399.962,375.492,100.278,20 de Marzo 2023,19.593,1
28,PUNTO - 9,406.375,367.714,100.29,20 de Marzo 2023,19.593,1
28,PUNTO - 10,411.154,363.653,100.299,20 de Marzo 2023,19.593,1
28,PUNTO - 11,419.736,358.646,100.323,20 de Marzo 2023,19.593,1
28,PUNTO - 12,429.186,355.578,100.321,20 de Marzo 2023,19.593,1
28,PUNTO - 13,439.111,354.598,100.313,20 de Marzo 2023,19.593,1
28,PUNTO - 14,448.977,355.744,100.3,20 de Marzo 2023,19.593,1
28,PUNTO - 15,458.355,358.959,100.294,20 de Marzo 2023,19.593,1
28,PUNTO - 16,466.867,364.105,100.285,20 de Marzo 2023,19.593,1
28,PUNTO - 17,474.075,370.959,100.282,20 de Marzo 2023,19.593,1
28,PUNTO - 18,479.667,379.183,100.278,20 de Marzo 2023,19.593,1
28,PUNTO - 19,483.349,388.424,100.283,20 de Marzo 2023,19.593,1
28,PUNTO - 20,485.002,398.197,100.29,20 de Marzo 2023,19.593,1
28,PUNTO - 21,484.51,408.261,100.301,20 de Marzo 2023,19.593,1
28,PUNTO - 22,482.101,417.906,100.291,20 de Marzo 2023,19.593,1
28,PUNTO - 23,477.414,426.584,100.279,20 de Marzo 2023,19.593,1
28,PUNTO - 24,471.089,434.232,100.279,20 de Marzo 2023,19.593,1
28,PUNTO - 25,463.249,440.377,100.279,20 de Marzo 2023,19.593,1
28,PUNTO - 26,454.277,444.706,100.274,20 de Marzo 2023,19.593,1
28,PUNTO - 27,444.902,446.968,100.272,20 de Marzo 2023,19.593,1
28,PUNTO - 28,434.979,447.202,100.274,20 de Marzo 2023,19.593,1
28,PUNTO - 29,425.23,445.364,100.283,20 de Marzo 2023,19.593,1
28,PUNTO - 30,416.085,441.492,100.297,20 de Marzo 2023,19.593,1
29,PUNTO - 1 = 127º,410.576,437.928,100.311,21 de Agosto 2023,19.6,1
29,PUNTO - 2,403.367,431.074,100.323,21 de Agosto 2023,19.6,1
29,PUNTO - 3,397.766,422.842,100.333,21 de Agosto 2023,19.6,1
29,PUNTO - 4,394.061,413.622,100.335,21 de Agosto 2023,19.6,1
29,PUNTO - 5,392.385,403.841,100.331,21 de Agosto 2023,19.6,1
29,PUNTO - 6,392.839,393.92,100.305,21 de Agosto 2023,19.6,1
29,PUNTO - 7,395.406,384.325,100.286,21 de Agosto 2023,19.6,1
29,PUNTO - 8,399.965,375.495,100.279,21 de Agosto 2023,19.6,1
29,PUNTO - 9,406.376,367.719,100.292,21 de Agosto 2023,19.6,1
29,PUNTO - 10,411.156,363.659,100.301,21 de Agosto 2023,19.6,1
29,PUNTO - 11,419.739,358.651,100.325,21 de Agosto 2023,19.6,1
29,PUNTO - 12,429.188,355.582,100.323,21 de Agosto 2023,19.6,1
29,PUNTO - 13,439.115,354.601,100.315,21 de Agosto 2023,19.6,1
29,PUNTO - 14,448.979,355.749,100.302,21 de Agosto 2023,19.6,1
29,PUNTO - 15,458.357,358.966,100.297,21 de Agosto 2023,19.6,1
29,PUNTO - 16,466.869,364.11,100.288,21 de Agosto 2023,19.6,1
29,PUNTO - 17,474.082,370.962,100.284,21 de Agosto 2023,19.6,1
29,PUNTO - 18,479.665,379.187,100.28,21 de Agosto 2023,19.6,1
29,PUNTO - 19,483.348,388.426,100.285,21 de Agosto 2023,19.6,1
29,PUNTO - 20,485.003,398.2,100.292,21 de Agosto 2023,19.6,1
29,PUNTO - 21,484.507,408.263,100.302,21 de Agosto 2023,19.6,1
29,PUNTO - 22,482.099,417.911,100.293,21 de Agosto 2023,19.6,1
29,PUNTO - 23,477.409,426.587,100.28,21 de Agosto 2023,19.6,1
29,PUNTO - 24,471.089,434.238,100.28,21 de Agosto 2023,19.6,1
29,PUNTO - 25,463.25,440.382,100.28,21 de Agosto 2023,19.6,1
29,PUNTO - 26,454.277,444.711,100.275,21 de Agosto 2023,19.6,1
29,PUNTO - 27,444.902,446.972,100.274,21 de Agosto 2023,19.6,1
29,PUNTO - 28,434.977,447.211,100.275,21 de Agosto 2023,19.6,1
29,PUNTO - 29,425.229,445.372,100.284,21 de Agosto 2023,19.6,1
29,PUNTO - 30,416.085,441.5,100.299,21 de Agosto 2023,19.6,1
30,PUNTO - 1 = 127º,410.572,437.93,100.319,11 de Febrero 2024,7.035,1
30,PUNTO - 2,403.362,431.077,100.333,11 de Febrero 2024,7.035,1
30,PUNTO - 3,397.761,422.843,100.341,11 de Febrero 2024,7.035,1
30,PUNTO - 4,394.057,413.625,100.345,11 de Febrero 2024,7.035,1
30,PUNTO - 5,392.381,403.844,100.3452,11 de Febrero 2024,7.035,1
30,PUNTO - 6,392.834,393.92,100.316,11 de Febrero 2024,7.035,1
30,PUNTO - 7,395.401,384.326,100.296,11 de Febrero 2024,7.035,1
30,PUNTO - 8,399.962,375.495,100.287,11 de Febrero 2024,7.035,1
30,PUNTO - 9,406.373,367.718,100.302,11 de Febrero 2024,7.035,1
30,PUNTO - 10,411.154,363.658,100.311,11 de Febrero 2024,7.035,1
30,PUNTO - 11,419.736,358.65,100.336,11 de Febrero 2024,7.035,1
30,PUNTO - 12,429.187,355.58,100.333,11 de Febrero 2024,7.035,1
30,PUNTO - 13,439.114,354.599,100.324,11 de Febrero 2024,7.035,1
30,PUNTO - 14,448.978,355.748,100.313,11 de Febrero 2024,7.035,1
30,PUNTO - 15,458.356,358.964,100.308,11 de Febrero 2024,7.035,1
30,PUNTO - 16,466.87,364.109,100.3,11 de Febrero 2024,7.035,1
30,PUNTO - 17,474.079,370.962,100.294,11 de Febrero 2024,7.035,1
30,PUNTO - 18,479.669,379.184,100.29,11 de Febrero 2024,7.035,1
30,PUNTO - 19,483.349,388.423,100.294,11 de Febrero 2024,7.035,1
30,PUNTO - 20,485.005,398.197,100.303,11 de Febrero 2024,7.035,1
30,PUNTO - 21,484.508,408.261,100.313,11 de Febrero 2024,7.035,1
30,PUNTO - 22,482.099,417.908,100.303,11 de Febrero 2024,7.035,1
30,PUNTO - 23,477.41,426.585,100.289,11 de Febrero 2024,7.035,1
30,PUNTO - 24,471.09,434.238,100.289,11 de Febrero 2024,7.035,1
30,PUNTO - 25,463.25,440.383,100.29,11 de Febrero 2024,7.035,1
30,PUNTO - 26,454.276,444.712,100.284,11 de Febrero 2024,7.035,1
30,PUNTO - 27,444.901,446.973,100.281,11 de Febrero 2024,7.035,1
30,PUNTO - 28,434.974,447.213,100.283,11 de Febrero 2024,7.035,1
30,PUNTO - 29,425.226,445.375,100.293,11 de Febrero 2024,7.035,1
30,PUNTO - 30,416.08,441.502,100.308,11 de Febrero 2024,7.035,1
32,PUNTO - 1 = 127º,410.577,437.932,100.314,14 DE ENERO 2025,19.4,1
32,PUNTO - 2,403.368,431.075,100.326,14 DE ENERO 2025,19.4,1
32,PUNTO - 3,397.767,422.843,100.335,14 DE ENERO 2025,19.4,1
32,PUNTO - 4,394.064,413.624,100.338,14 DE ENERO 2025,19.4,1
32,PUNTO - 5,392.388,403.843,100.334,14 DE ENERO 2025,19.4,1
32,PUNTO - 6,392.84,393.921,100.306,14 DE ENERO 2025,19.4,1
32,PUNTO - 7,395.407,384.326,100.289,14 DE ENERO 2025,19.4,1
32,PUNTO - 8,399.967,375.496,100.283,14 DE ENERO 2025,19.4,1
32,PUNTO - 9,406.379,367.72,100.284,14 DE ENERO 2025,19.4,1
32,PUNTO - 10,411.159,363.658,100.302,14 DE ENERO 2025,19.4,1
32,PUNTO - 11,419.742,358.653,100.326,14 DE ENERO 2025,19.4,1
32,PUNTO - 12,429.19,355.585,100.323,14 DE ENERO 2025,19.4,1
32,PUNTO - 13,439.121,354.606,100.315,14 DE ENERO 2025,19.4,1
32,PUNTO - 14,448.984,355.755,100.304,14 DE ENERO 2025,19.4,1
32,PUNTO - 15,458.361,358.969,100.299,14 DE ENERO 2025,19.4,1
32,PUNTO - 16,466.873,364.114,100.29,14 DE ENERO 2025,19.4,1
32,PUNTO - 17,474.081,370.966,100.285,14 DE ENERO 2025,19.4,1
32,PUNTO - 18,479.668,379.194,100.281,14 DE ENERO 2025,19.4,1
32,PUNTO - 19,483.35,388.432,100.285,14 DE ENERO 2025,19.4,1
32,PUNTO - 20,485.005,398.206,100.291,14 DE ENERO 2025,19.4,1
32,PUNTO - 21,484.509,408.27,100.302,14 DE ENERO 2025,19.4,1
32,PUNTO - 22,482.099,417.914,100.294,14 DE ENERO 2025,19.4,1
32,PUNTO - 23,477.408,426.592,100.28,14 DE ENERO 2025,19.4,1
32,PUNTO - 24,471.085,434.245,100.28,14 DE ENERO 2025,19.4,1
32,PUNTO - 25,463.245,440.388,100.28,14 DE ENERO 2025,19.4,1
32,PUNTO - 26,454.271,444.716,100.273,14 DE ENERO 2025,19.4,1
32,PUNTO - 27,444.897,446.976,100.271,14 DE ENERO 2025,19.4,1
32,PUNTO - 28,434.976,447.216,100.274,14 DE ENERO 2025,19.4,1
32,PUNTO - 29,425.23,445.377,100.285,14 DE ENERO 2025,19.4,1
32,PUNTO - 30,416.085,441.504,100.299,14 DE ENERO 2025,19.4,1
33,PUNTO - 1 = 127º,410.578,437.93,100.312,04 DE MAYO 2025,19.602,1
33,PUNTO - 2,403.368,431.075,100.326,04 DE MAYO 2025,19.602,1
33,PUNTO - 3,397.767,422.842,100.335,04 DE MAYO 2025,19.602,1
33,PUNTO - 4,394.064,413.623,100.337,04 DE MAYO 2025,19.602,1
33,PUNTO - 5,392.388,403.842,100.332,04 DE MAYO 2025,19.602,1
33,PUNTO - 6,392.837,393.921,100.307,04 DE MAYO 2025,19.602,1
33,PUNTO - 7,395.405,384.326,100.287,04 DE MAYO 2025,19.602,1
33,PUNTO - 8,399.965,375.496,100.28,04 DE MAYO 2025,19.602,1
33,PUNTO - 9,406.377,367.721,100.292,04 DE MAYO 2025,19.602,1
33,PUNTO - 10,411.158,363.659,100.301,04 DE MAYO 2025,19.602,1
33,PUNTO - 11,419.741,358.654,100.325,04 DE MAYO 2025,19.602,1
33,PUNTO - 12,429.186,355.58,100.324,04 DE MAYO 2025,19.602,1
33,PUNTO - 13,439.116,354.601,100.316,04 DE MAYO 2025,19.602,1
33,PUNTO - 14,448.978,355.75,100.304,04 DE MAYO 2025,19.602,1
33,PUNTO - 15,458.357,358.964,100.298,04 DE MAYO 2025,19.602,1
33,PUNTO - 16,466.869,364.108,100.289,04 DE MAYO 2025,19.602,1
33,PUNTO - 17,474.077,370.961,100.285,04 DE MAYO 2025,19.602,1
33,PUNTO - 18,479.666,379.191,100.281,04 DE MAYO 2025,19.602,1
33,PUNTO - 19,483.349,388.428,100.285,04 DE MAYO 2025,19.602,1
33,PUNTO - 20,485.004,398.201,100.292,04 DE MAYO 2025,19.602,1
33,PUNTO - 21,484.508,408.266,100.302,04 DE MAYO 2025,19.602,1
33,PUNTO - 22,482.099,417.911,100.293,04 DE MAYO 2025,19.602,1
33,PUNTO - 23,477.411,426.589,100.28,04 DE MAYO 2025,19.602,1
33,PUNTO - 24,471.089,434.237,100.281,04 DE MAYO 2025,19.602,1
33,PUNTO - 25,463.248,440.382,100.28,04 DE MAYO 2025,19.602,1
33,PUNTO - 26,454.275,444.71,100.275,04 DE MAYO 2025,19.602,1
33,PUNTO - 27,444.9,446.969,100.273,04 DE MAYO 2025,19.602,1
33,PUNTO - 28,434.977,447.212,100.275,04 DE MAYO 2025,19.602,1
33,PUNTO - 29,425.23,445.374,100.284,04 DE MAYO 2025,19.602,1
33,PUNTO - 30,416.086,441.501,100.299,04 DE MAYO 2025,19.602,1
36,PUNTO - 1 = 127º,410.575,437.931,100.313,27 DE MARZO 2026,19.391,1
36,PUNTO - 2,403.365,431.077,100.328,27 DE MARZO 2026,19.391,1
36,PUNTO - 3,397.764,422.844,100.336,27 DE MARZO 2026,19.391,1
36,PUNTO - 4,394.062,413.625,100.339,27 DE MARZO 2026,19.391,1
36,PUNTO - 5,392.385,403.844,100.333,27 DE MARZO 2026,19.391,1
36,PUNTO - 6,392.839,393.919,100.308,27 DE MARZO 2026,19.391,1
36,PUNTO - 7,395.406,384.325,100.288,27 DE MARZO 2026,19.391,1
36,PUNTO - 8,399.965,375.494,100.28,27 DE MARZO 2026,19.391,1
36,PUNTO - 9,406.377,367.718,100.294,27 DE MARZO 2026,19.391,1
36,PUNTO - 10,411.157,363.656,100.302,27 DE MARZO 2026,19.391,1
36,PUNTO - 11,419.74,358.65,100.328,27 DE MARZO 2026,19.391,1
36,PUNTO - 12,429.191,355.591,100.326,27 DE MARZO 2026,19.391,1
36,PUNTO - 13,439.117,354.61,100.318,27 DE MARZO 2026,19.391,1
36,PUNTO - 14,448.981,355.759,100.307,27 DE MARZO 2026,19.391,1
36,PUNTO - 15,458.359,358.976,100.301,27 DE MARZO 2026,19.391,1
36,PUNTO - 16,466.873,364.12,100.292,27 DE MARZO 2026,19.391,1
36,PUNTO - 17,474.087,370.968,100.289,27 DE MARZO 2026,19.391,1
36,PUNTO - 18,479.667,379.195,100.286,27 DE MARZO 2026,19.391,1
36,PUNTO - 19,483.346,388.437,100.29,27 DE MARZO 2026,19.391,1
36,PUNTO - 20,484.999,398.211,100.297,27 DE MARZO 2026,19.391,1
36,PUNTO - 21,484.504,408.275,100.306,27 DE MARZO 2026,19.391,1
36,PUNTO - 22,482.096,417.92,100.297,27 DE MARZO 2026,19.391,1
36,PUNTO - 23,477.407,426.598,100.284,27 DE MARZO 2026,19.391,1
36,PUNTO - 24,471.083,434.244,100.284,27 DE MARZO 2026,19.391,1
36,PUNTO - 25,463.243,440.387,100.284,27 DE MARZO 2026,19.391,1
36,PUNTO - 26,454.27,444.715,100.279,27 DE MARZO 2026,19.391,1
36,PUNTO - 27,444.895,446.975,100.277,27 DE MARZO 2026,19.391,1
36,PUNTO - 28,434.976,447.214,100.279,27 DE MARZO 2026,19.391,1
36,PUNTO - 29,425.229,445.377,100.289,27 DE MARZO 2026,19.391,1
36,PUNTO - 30,416.083,441.503,100.303,27 DE MARZO 2026,19.391,1
